"","region_type","region","year","week","weighted_ili","unweighted_ili","age_0_4","age_25_49","age_25_64","age_5_24","age_50_64","age_65","ilitotal","num_of_providers","total_patients","week_start"
"280","National","National",2008,6,5.7776,5.34547,6059,NA,9212,15323,NA,1302,31896,1526,596692,NA
"281","National","National",2008,7,5.98318,5.42258,6244,NA,9487,14336,NA,1558,31625,1518,583210,NA
"282","National","National",2008,8,5.61677,5.30303,5922,NA,9812,12783,NA,1728,30245,1497,570334,NA
"283","National","National",2008,9,4.53234,4.24456,4978,NA,8583,9958,NA,1508,25027,1453,589626,NA
"284","National","National",2008,10,3.83249,3.628,4420,NA,6781,7849,NA,1204,20254,1445,558269,NA
"285","National","National",2008,11,3.21522,3.03463,3878,NA,5676,6112,NA,1048,16714,1412,550776,NA
"286","National","National",2008,12,2.69245,2.53595,3153,NA,4520,4493,NA,874,13040,1395,514205,NA
"287","National","National",2008,13,2.03366,2.0573,2689,NA,3496,3395,NA,796,10376,1379,504350,NA
"288","National","National",2008,14,1.65275,1.7415,2372,NA,2872,2697,NA,642,8583,1327,492850,NA
"289","National","National",2008,15,1.3113,1.40652,2045,NA,2160,2354,NA,486,7045,1318,500881,NA
"290","National","National",2008,16,1.1652,1.26861,1857,NA,1802,2013,NA,407,6079,1288,479187,NA
"291","National","National",2008,17,1.02035,1.07719,1572,NA,1345,1713,NA,323,4953,1208,459808,NA
"292","National","National",2008,18,0.877607,0.993445,1466,NA,1107,1416,NA,235,4224,1147,425187,NA
"293","National","National",2008,19,0.825107,0.911212,1356,NA,1066,1381,NA,208,4011,1098,440183,NA
"294","National","National",2008,20,0.787315,0.972109,1439,NA,980,1274,NA,211,3904,1074,401601,NA
"295","National","National",2008,21,0.805439,0.993258,1393,NA,926,1116,NA,211,3646,945,367075,NA
"296","National","National",2008,22,0.886061,1.09132,1473,NA,1004,1083,NA,243,3803,869,348477,NA
"297","National","National",2008,23,0.743743,0.888446,1159,NA,729,906,NA,139,2933,789,330127,NA
"298","National","National",2008,24,0.706842,0.887691,1113,NA,720,886,NA,187,2906,764,327366,NA
"299","National","National",2008,25,0.655943,0.883187,1115,NA,712,855,NA,160,2842,755,321789,NA
"300","National","National",2008,26,0.633492,0.826756,937,NA,654,810,NA,133,2534,730,306499,NA
"301","National","National",2008,27,0.571837,0.783201,913,NA,575,762,NA,155,2405,713,307073,NA
"302","National","National",2008,28,0.558278,0.78061,881,NA,669,749,NA,132,2431,710,311423,NA
"303","National","National",2008,29,0.597893,0.769073,826,NA,619,703,NA,171,2319,696,301532,NA
"304","National","National",2008,30,0.577222,0.721298,779,NA,552,704,NA,131,2166,694,300292,NA
"305","National","National",2008,31,0.596987,0.752527,788,NA,599,763,NA,139,2289,676,304175,NA
"306","National","National",2008,32,0.564653,0.752721,679,NA,619,706,NA,216,2220,668,294930,NA
"307","National","National",2008,33,0.585682,0.792766,789,NA,650,745,NA,184,2368,657,298701,NA
"308","National","National",2008,34,0.503985,0.743896,730,NA,619,754,NA,134,2237,657,300714,NA
"309","National","National",2008,35,0.468139,0.814166,794,NA,616,892,NA,127,2429,636,298342,NA
"310","National","National",2008,36,0.576455,0.838401,774,NA,663,880,NA,144,2461,666,293535,NA
"311","National","National",2008,37,0.681361,0.851124,859,NA,758,994,NA,177,2788,685,327567,NA
"312","National","National",2008,38,0.794764,1.10976,1062,NA,958,1527,NA,188,3735,679,336560,NA
"313","National","National",2008,39,0.868116,1.03114,983,NA,932,1306,NA,179,3400,716,329731,NA
"314","National","National",2008,40,1.06828,1.02284,1535,NA,1476,2352,NA,324,5687,1435,555999,NA
"315","National","National",2008,41,1.00756,1.03017,1861,NA,1485,2291,NA,322,5959,1500,578446,NA
"316","National","National",2008,42,0.979399,1.01245,1869,NA,1467,2219,NA,341,5896,1525,582351,NA
"317","National","National",2008,43,1.04943,1.08359,1976,NA,1668,2474,NA,367,6485,1527,598473,NA
"318","National","National",2008,44,1.13218,1.16578,2119,NA,1869,2547,NA,452,6987,1545,599343,NA
"319","National","National",2008,45,1.13156,1.1913,2276,NA,1981,2668,NA,372,7297,1555,612526,NA
"320","National","National",2008,46,1.15469,1.28075,2512,NA,1889,2854,NA,412,7667,1555,598635,NA
"321","National","National",2008,47,1.20448,1.27053,2600,NA,1893,2828,NA,412,7733,1563,608646,NA
"322","National","National",2008,48,1.36081,1.59578,3024,NA,1741,2412,NA,457,7634,1523,478386,NA
"323","National","National",2008,49,1.30322,1.4585,3114,NA,2212,2913,NA,469,8708,1551,597052,NA
"324","National","National",2008,50,1.30204,1.49921,3252,NA,1974,3024,NA,439,8689,1543,579573,NA
"325","National","National",2008,51,1.45109,1.62982,3137,NA,1640,2579,NA,456,7812,1416,479318,NA
"326","National","National",2008,52,1.79927,2.15561,3897,NA,1947,2367,NA,495,8706,1484,403876,NA
"327","National","National",2008,53,2.12134,2.02053,3814,NA,2163,2042,NA,584,8603,1490,425780,NA
"328","National","National",2009,1,1.47138,1.54566,3245,NA,2606,2548,NA,557,8956,1539,579428,NA
"329","National","National",2009,2,1.61555,1.64224,3142,NA,2329,3345,NA,473,9289,1512,565631,NA
"330","National","National",2009,3,1.95333,1.96524,3602,NA,2821,4597,NA,436,11456,1566,582932,NA
"331","National","National",2009,4,2.42907,2.34368,4039,NA,3215,6602,NA,468,14324,1554,611176,NA
"332","National","National",2009,5,2.96686,2.86057,4606,NA,4240,8882,NA,540,18268,1580,638613,NA
"333","National","National",2009,6,3.57354,3.3421,5064,NA,4636,11215,NA,752,21667,1569,648304,NA
"334","National","National",2009,7,3.36653,3.20566,4848,NA,4685,9851,NA,638,20022,1543,624583,NA
"335","National","National",2009,8,3.2962,3.10049,4694,NA,5007,10092,NA,657,20450,1544,659573,NA
"336","National","National",2009,9,3.17227,2.95819,4420,NA,4272,9116,NA,633,18441,1534,623389,NA
"337","National","National",2009,10,2.5804,2.46381,4046,NA,3601,7446,NA,618,15711,1524,637672,NA
"338","National","National",2009,11,2.42922,2.19272,3657,NA,3002,6036,NA,582,13277,1494,605503,NA
"339","National","National",2009,12,1.99028,1.87395,3237,NA,2661,5052,NA,450,11400,1470,608342,NA
"340","National","National",2009,13,1.72423,1.64817,2829,NA,2158,4283,NA,399,9669,1440,586651,NA
"341","National","National",2009,14,1.60355,1.49878,2577,NA,2085,3407,NA,391,8460,1422,564460,NA
"342","National","National",2009,15,1.28418,1.29233,2371,NA,1727,2761,NA,363,7222,1415,558837,NA
"343","National","National",2009,16,1.2932,1.27164,2353,NA,1743,2855,NA,397,7348,1445,577836,NA
"344","National","National",2009,17,2.74012,2.98159,4821,NA,5093,8043,NA,670,18627,1405,624734,NA
"345","National","National",2009,18,2.22391,2.43702,3920,NA,3875,6221,NA,562,14578,1422,598189,NA
"346","National","National",2009,19,1.76657,2.2813,3236,NA,3018,5888,NA,412,12554,1372,550300,NA
"347","National","National",2009,20,1.92171,3.81572,4188,NA,4136,12026,NA,424,20774,1331,544432,NA
"348","National","National",2009,21,1.8611,4.21315,4496,NA,4950,12461,NA,487,22394,1314,531526,NA
"349","National","National",2009,22,1.68423,3.17832,3865,NA,4213,8615,NA,412,17105,1305,538177,NA
"350","National","National",2009,23,1.7393,2.50972,3072,NA,3276,5660,NA,384,12392,1296,493761,NA
"351","National","National",2009,24,1.83001,2.06632,2623,NA,3084,4740,NA,333,10780,1280,521701,NA
"352","National","National",2009,25,1.58128,1.71805,2299,NA,2476,3700,NA,326,8801,1279,512268,NA
"353","National","National",2009,26,1.49172,1.55965,2145,NA,2023,2893,NA,361,7422,1237,475877,NA
"354","National","National",2009,27,1.389,1.30856,1701,NA,1815,2481,NA,293,6290,1246,480680,NA
"355","National","National",2009,28,1.34702,1.18695,1581,NA,1708,2437,NA,238,5964,1248,502466,NA
"356","National","National",2009,29,1.16056,1.13796,1608,NA,1611,2285,NA,231,5735,1248,503971,NA
"357","National","National",2009,30,1.2085,1.15005,1519,NA,1575,2199,NA,294,5587,1254,485804,NA
"358","National","National",2009,31,1.15544,1.11262,1651,NA,1530,2082,NA,263,5526,1230,496666,NA
"359","National","National",2009,32,1.14518,1.16142,1645,NA,1646,2321,NA,265,5877,1234,506019,NA
"360","National","National",2009,33,1.4664,1.64107,2167,NA,2168,4210,NA,396,8941,1286,544827,NA
"361","National","National",2009,34,2.38017,2.47166,2883,NA,2977,8253,NA,443,14556,1320,588916,NA
"362","National","National",2009,35,3.44681,3.71969,3713,NA,3982,13114,NA,541,21350,1358,573972,NA
"363","National","National",2009,36,4.05315,3.94975,4087,NA,4547,13407,NA,520,22561,1367,571201,NA
"364","National","National",2009,37,4.26621,4.08756,4445,NA,5668,15326,NA,652,26091,1380,638302,NA
"365","National","National",2009,38,4.21579,4.01897,4462,NA,5252,14152,NA,588,24454,1313,608464,NA
"366","National","National",2009,39,4.8861,4.60362,4974,NA,6090,16291,NA,564,27919,1331,606458,NA
"367","National","National",2009,40,6.06923,5.66087,9302,8554,NA,27406,2255,903,48420,2056,855346,NA
"368","National","National",2009,41,7.09467,6.81522,11527,10271,NA,32585,2800,1013,58196,2134,853912,NA
"369","National","National",2009,42,7.7151,7.61889,13187,12399,NA,39364,3048,1070,69068,2162,906536,NA
"370","National","National",2009,43,7.55134,7.38836,13174,12166,NA,36860,3083,1128,66411,2167,898860,NA
"371","National","National",2009,44,6.67118,6.33927,12161,10250,NA,30860,2672,1074,57017,2197,899425,NA
"372","National","National",2009,45,5.20633,4.94349,10151,8174,NA,21112,2314,978,42729,2191,864348,NA
"373","National","National",2009,46,4.04477,3.80996,8979,6163,NA,14652,1843,883,32520,2157,853552,NA
"374","National","National",2009,47,3.49722,3.44106,7716,4378,NA,8237,1406,771,22508,2146,654101,NA
"375","National","National",2009,48,2.69023,2.66773,7195,4259,NA,7988,1470,818,21730,2122,814550,NA
"376","National","National",2009,49,2.47119,2.47183,6490,3588,NA,7218,1314,715,19325,2093,781811,NA
"377","National","National",2009,50,2.44773,2.345,6275,3249,NA,5785,1113,659,17081,2014,728401,NA
"378","National","National",2009,51,2.64594,2.71435,6078,2677,NA,4127,1049,644,14575,1934,536961,NA
"379","National","National",2009,52,2.61567,2.67667,6598,3202,NA,3726,1284,803,15613,1937,583299,NA
"380","National","National",2010,1,1.90712,1.98284,4998,3333,NA,3961,1244,763,14299,1996,721138,NA
"381","National","National",2010,2,1.86738,1.82749,4877,2793,NA,4614,1182,622,14088,2016,770895,NA
"382","National","National",2010,3,1.88072,1.92606,5399,2693,NA,5079,1008,578,14757,2053,766177,NA
"383","National","National",2010,4,1.96908,1.92495,5333,2560,NA,5655,1046,528,15122,2026,785580,NA
"384","National","National",2010,5,2.11387,2.08877,5816,2581,NA,6142,948,550,16037,1996,767773,NA
"385","National","National",2010,6,2.09695,2.03434,5496,2644,NA,5577,1006,658,15381,1977,756068,NA
"386","National","National",2010,7,1.90294,1.97649,5388,2649,NA,5536,994,498,15065,1954,762208,NA
"387","National","National",2010,8,1.96951,1.99362,5040,2943,NA,6207,1218,679,16087,1990,806925,NA
"388","National","National",2010,9,1.92331,1.85383,4281,2763,NA,5685,1085,672,14486,1953,781411,NA
"389","National","National",2010,10,1.89659,1.8673,4612,2660,NA,5270,1112,700,14354,1946,768702,NA
"390","National","National",2010,11,1.75181,1.69987,4063,2468,NA,4466,976,628,12601,1933,741293,NA
"391","National","National",2010,12,1.52632,1.49741,3625,2097,NA,4108,827,534,11191,1917,747358,NA
"392","National","National",2010,13,1.49572,1.45112,3408,1954,NA,3733,736,528,10359,1875,713863,NA
"393","National","National",2010,14,1.22313,1.20715,3090,1718,NA,2933,644,428,8813,1850,730068,NA
"394","National","National",2010,15,1.17754,1.17415,3117,1572,NA,3110,598,404,8801,1831,749563,NA
"395","National","National",2010,16,1.09112,1.16207,2921,1461,NA,3044,522,414,8362,1765,719580,NA
"396","National","National",2010,17,1.11958,1.17213,3081,1435,NA,2972,557,395,8440,1755,720054,NA
"397","National","National",2010,18,1.08169,1.12168,2781,1385,NA,2901,482,365,7914,1710,705551,NA
"398","National","National",2010,19,1.12497,1.14981,2851,1363,NA,2645,491,347,7697,1664,669414,NA
"399","National","National",2010,20,1.06197,1.13328,2816,1364,NA,2553,498,372,7603,1624,670887,NA
"400","National","National",2010,21,1.08909,1.08171,2636,1235,NA,2188,445,349,6853,1497,633532,NA
"401","National","National",2010,22,1.1776,1.19959,2413,1212,NA,2172,463,335,6595,1421,549773,NA
"402","National","National",2010,23,0.97493,0.952808,2147,1081,NA,1831,374,322,5755,1435,604004,NA
"403","National","National",2010,24,0.987132,0.916032,1975,978,NA,1784,339,240,5316,1405,580329,NA
"404","National","National",2010,25,0.995991,0.926582,2027,882,NA,1779,397,249,5334,1384,575664,NA
"405","National","National",2010,26,0.904726,0.86962,1754,862,NA,1541,323,238,4718,1347,542536,NA
"406","National","National",2010,27,0.941927,0.903133,1753,816,NA,1566,334,222,4691,1353,519414,NA
"407","National","National",2010,28,0.880415,0.773776,1458,819,NA,1450,298,209,4234,1284,547187,NA
"408","National","National",2010,29,0.842615,0.742774,1323,759,NA,1335,335,198,3950,1265,531790,NA
"409","National","National",2010,30,0.858382,0.730934,1290,805,NA,1279,302,174,3850,1250,526723,NA
"410","National","National",2010,31,0.83383,0.786882,1381,839,NA,1357,291,209,4077,1241,518121,NA
"411","National","National",2010,32,0.847437,0.763051,1378,809,NA,1307,300,214,4008,1212,525260,NA
"412","National","National",2010,33,0.888273,0.841043,1485,883,NA,1592,360,198,4518,1225,537190,NA
"413","National","National",2010,34,0.765372,0.791573,1520,811,NA,1592,295,202,4420,1235,558382,NA
"414","National","National",2010,35,0.91858,0.912732,1564,1019,NA,1866,354,204,5007,1170,548573,NA
"415","National","National",2010,36,1.01432,1.03398,1850,1076,NA,1959,374,234,5493,1198,531250,NA
"416","National","National",2010,37,1.01233,0.934009,1720,1061,NA,2118,358,253,5510,1210,589930,NA
"417","National","National",2010,38,1.11803,1.08189,2134,1291,NA,2510,480,326,6741,1206,623077,NA
"418","National","National",2010,39,1.11806,1.06563,1995,1269,NA,2383,446,294,6387,1254,599366,NA
"419","National","National",2010,40,1.10939,1.13505,2627,1677,NA,3142,627,400,8473,1838,746485,NA
"420","National","National",2010,41,1.24341,1.25256,2953,1779,NA,3522,649,444,9347,1875,746230,NA
"421","National","National",2010,42,1.25726,1.2457,3044,1898,NA,3641,690,411,9684,1907,777397,NA
"422","National","National",2010,43,1.25734,1.26774,3226,1754,NA,3822,682,420,9904,1929,781234,NA
"423","National","National",2010,44,1.43414,1.43723,3451,1981,NA,4397,736,455,11020,1947,766753,NA
"424","National","National",2010,45,1.51838,1.53341,3927,1956,NA,4679,734,511,11807,1940,769982,NA
"425","National","National",2010,46,1.61617,1.69445,4416,2327,NA,5322,774,497,13336,1921,787038,NA
"426","National","National",2010,47,1.84378,1.9915,4598,2043,NA,4145,743,550,12079,1938,606527,NA
"427","National","National",2010,48,1.72535,1.81305,5045,2440,NA,4978,915,619,13997,1964,772016,NA
"428","National","National",2010,49,1.87923,2.01426,5060,2511,NA,5867,893,627,14958,1936,742606,NA
"429","National","National",2010,50,2.3371,2.55659,6300,2847,NA,7194,1031,650,18022,1916,704923,NA
"430","National","National",2010,51,3.03533,3.38185,7295,3433,NA,7071,1262,838,19899,1840,588406,NA
"431","National","National",2010,52,3.136,3.43172,7478,4455,NA,5764,1581,1068,20346,1887,592880,NA
"432","National","National",2011,1,2.53336,2.69151,6584,4455,NA,6342,1586,1059,20026,1923,744043,NA
"433","National","National",2011,2,2.91288,2.91063,6238,4220,NA,7773,1537,953,20721,1921,711908,NA
"434","National","National",2011,3,3.44497,3.49232,7247,5095,NA,11243,1734,938,26257,1964,751850,NA
"435","National","National",2011,4,4.16185,4.0037,8007,5952,NA,15291,1794,931,31975,1947,798637,NA
"436","National","National",2011,5,4.55159,4.43534,8195,6536,NA,16366,1990,1197,34284,1970,772974,NA
"437","National","National",2011,6,4.46504,4.24215,8036,6812,NA,16516,1996,1096,34456,1961,812230,NA
"438","National","National",2011,7,4.55124,4.39719,8172,7257,NA,17493,2352,1293,36567,1910,831600,NA
"439","National","National",2011,8,4.0822,3.90256,7839,6425,NA,13718,2028,1267,31277,1908,801449,NA
"440","National","National",2011,9,3.38812,3.15073,6376,4869,NA,10496,1740,1146,24627,1860,781629,NA
"441","National","National",2011,10,2.99142,2.72422,5691,3939,NA,8427,1421,899,20377,1829,747993,NA
"442","National","National",2011,11,2.61542,2.33336,5363,3265,NA,6702,1175,804,17309,1823,741807,NA
"443","National","National",2011,12,2.09065,1.925,4400,2551,NA,5489,978,613,14031,1790,728883,NA
"444","National","National",2011,13,1.86146,1.75243,4189,2244,NA,5025,877,622,12957,1770,739375,NA
"445","National","National",2011,14,1.61377,1.57704,3701,1985,NA,4557,747,508,11498,1723,729089,NA
"446","National","National",2011,15,1.42199,1.35766,3164,1574,NA,3562,641,450,9391,1681,691707,NA
"447","National","National",2011,16,1.3382,1.31223,3139,1505,NA,3064,559,428,8695,1651,662612,NA
"448","National","National",2011,17,1.19995,1.14937,2895,1324,NA,2673,555,383,7830,1612,681240,NA
"449","National","National",2011,18,1.14889,1.11451,2532,1305,NA,2553,524,393,7307,1585,655627,NA
"450","National","National",2011,19,1.12194,1.10984,2551,1254,NA,2595,485,351,7236,1556,651983,NA
"451","National","National",2011,20,1.06712,1.0524,2353,1131,NA,2280,461,305,6530,1516,620485,NA
"452","National","National",2011,21,1.05058,1.03536,2213,1045,NA,2110,405,299,6072,1381,586460,NA
"453","National","National",2011,22,1.15203,1.11777,2249,1013,NA,1980,397,307,5946,1357,531954,NA
"454","National","National",2011,23,0.970975,0.982949,2040,1037,NA,1760,432,278,5547,1296,564322,NA
"455","National","National",2011,24,0.894683,0.925194,1812,911,NA,1599,405,262,4989,1279,539238,NA
"456","National","National",2011,25,0.843568,0.835531,1604,870,NA,1422,308,244,4448,1251,532356,NA
"457","National","National",2011,26,0.815409,0.832393,1472,750,NA,1462,324,210,4218,1225,506732,NA
"458","National","National",2011,27,0.823052,0.855591,1423,823,NA,1269,270,224,4009,1211,468565,NA
"459","National","National",2011,28,0.674635,0.706949,1255,756,NA,1206,316,188,3721,1220,526346,NA
"460","National","National",2011,29,0.631883,0.694387,1243,733,NA,1184,259,178,3597,1203,518011,NA
"461","National","National",2011,30,0.641513,0.687976,1251,667,NA,1188,263,169,3538,1179,514262,NA
"462","National","National",2011,31,0.529813,0.644743,1088,635,NA,1125,203,151,3202,1175,496632,NA
"463","National","National",2011,32,0.644089,0.67533,1207,704,NA,1223,231,158,3523,1175,521671,NA
"464","National","National",2011,33,0.667718,0.72823,1342,767,NA,1358,241,166,3874,1191,531975,NA
"465","National","National",2011,34,0.705668,0.806526,1505,814,NA,1600,305,220,4444,1195,551005,NA
"466","National","National",2011,35,0.804155,0.860408,1528,887,NA,1781,308,213,4717,1200,548228,NA
"467","National","National",2011,36,0.907804,0.936075,1622,904,NA,1809,293,185,4813,1184,514168,NA
"468","National","National",2011,37,1.00555,0.966683,1788,1022,NA,2206,346,205,5567,1196,575887,NA
"469","National","National",2011,38,1.03601,0.996007,1816,1126,NA,2264,374,242,5822,1201,584534,NA
"470","National","National",2011,39,1.07583,1.10846,2248,1253,NA,2514,449,244,6708,1213,605162,NA
"471","National","National",2011,40,1.16092,1.20345,3106,1765,NA,3485,632,377,9365,1850,778182,NA
"472","National","National",2011,41,1.19785,1.23777,3317,1777,NA,3667,672,370,9803,1883,791987,NA
"473","National","National",2011,42,1.27926,1.25259,3324,1763,NA,3837,655,379,9958,1905,794995,NA
"474","National","National",2011,43,1.29194,1.30546,3453,1773,NA,4035,657,380,10298,1900,788840,NA
"475","National","National",2011,44,1.42824,1.45295,3634,1957,NA,4658,760,387,11396,1925,784334,NA
"476","National","National",2011,45,1.39803,1.44089,3949,2072,NA,4348,671,456,11496,1946,797839,NA
"477","National","National",2011,46,1.45831,1.46221,3923,2166,NA,4361,797,474,11721,1900,801594,NA
"478","National","National",2011,47,1.56548,1.65573,4125,1803,NA,3340,679,430,10377,1918,626731,NA
"479","National","National",2011,48,1.34313,1.46606,4237,2059,NA,3955,815,413,11479,1904,782984,NA
"480","National","National",2011,49,1.48139,1.51811,3995,1938,NA,4040,772,442,11187,1898,736905,NA
"481","National","National",2011,50,1.63398,1.66429,4579,2077,NA,4097,838,546,12137,1872,729258,NA
"482","National","National",2011,51,1.83126,1.85274,5016,2068,NA,3535,818,521,11958,1851,645424,NA
"483","National","National",2011,52,2.10451,2.12413,5243,2315,NA,3184,946,668,12356,1821,581697,NA
"484","National","National",2012,1,1.73625,1.76709,4514,2342,NA,3393,1028,715,11992,1891,678631,NA
"485","National","National",2012,2,1.55066,1.5434,4059,2319,NA,3636,918,611,11543,1883,747894,NA
"486","National","National",2012,3,1.62891,1.64762,4364,2247,NA,4030,800,498,11939,1887,724623,NA
"487","National","National",2012,4,1.76038,1.6843,4766,2303,NA,4802,825,513,13209,1891,784244,NA
"488","National","National",2012,5,1.92728,1.86354,5218,2415,NA,5336,915,564,14448,1885,775298,NA
"489","National","National",2012,6,1.91994,1.86408,5028,2582,NA,5555,894,565,14624,1875,784516,NA
"490","National","National",2012,7,2.09951,2.01839,5277,2937,NA,5994,1054,667,15929,1884,789193,NA
"491","National","National",2012,8,2.23973,2.10385,5246,3009,NA,5990,1131,761,16137,1853,767022,NA
"492","National","National",2012,9,2.21921,2.09555,5219,3141,NA,6239,1153,766,16518,1826,788242,NA
"493","National","National",2012,10,2.16693,2.10398,4811,2832,NA,6493,998,629,15763,1816,749198,NA
"494","National","National",2012,11,2.38913,2.2941,5175,3321,NA,6768,1185,701,17150,1819,747570,NA
"495","National","National",2012,12,1.96466,1.92223,4422,2822,NA,5683,988,609,14524,1780,755579,NA
"496","National","National",2012,13,1.84229,1.74239,3807,2485,NA,5256,920,549,13017,1753,747079,NA
"497","National","National",2012,14,1.68674,1.67601,3582,2306,NA,4631,839,572,11930,1729,711808,NA
"498","National","National",2012,15,1.53136,1.49637,3253,2109,NA,4059,767,544,10732,1707,717202,NA
"499","National","National",2012,16,1.37912,1.38202,3001,1990,NA,4020,719,393,10123,1699,732480,NA
"500","National","National",2012,17,1.29515,1.28926,2638,1831,NA,3802,664,435,9370,1675,726772,NA
"501","National","National",2012,18,1.39521,1.35803,2509,1728,NA,3671,636,455,8999,1564,662649,NA
"502","National","National",2012,19,1.32522,1.30833,2524,1559,NA,3468,606,419,8576,1546,655492,NA
"503","National","National",2012,20,1.23059,1.26692,2465,1547,NA,3087,588,375,8062,1503,636347,NA
"504","National","National",2012,21,1.23028,1.27731,2545,1461,NA,3011,483,378,7878,1415,616765,NA
"505","National","National",2012,22,1.26877,1.2991,2480,1276,NA,2601,446,350,7153,1409,550614,NA
"506","National","National",2012,23,1.10782,1.16297,2336,1281,NA,2352,458,338,6765,1365,581700,NA
"507","National","National",2012,24,1.09559,1.08612,2231,1150,NA,2024,428,300,6133,1289,564670,NA
"508","National","National",2012,25,1.11031,1.0568,2259,1119,NA,1974,411,285,6048,1295,572296,NA
"509","National","National",2012,26,1.10616,1.07871,2168,1058,NA,1850,422,288,5786,1260,536380,NA
"510","National","National",2012,27,1.10816,1.04662,1911,1013,NA,1706,388,273,5291,1271,505533,NA
"511","National","National",2012,28,0.999444,0.928152,1913,964,NA,1751,337,220,5185,1240,558637,NA
"512","National","National",2012,29,0.924199,0.901936,1818,914,NA,1640,318,241,4931,1223,546713,NA
"513","National","National",2012,30,0.949257,0.915356,1752,975,NA,1721,372,283,5103,1250,557488,NA
"514","National","National",2012,31,0.978903,0.952548,1728,1050,NA,1706,408,267,5159,1240,541600,NA
"515","National","National",2012,32,0.925024,0.916661,1660,989,NA,1718,375,284,5026,1248,548294,NA
"516","National","National",2012,33,0.848456,0.901787,1721,986,NA,1755,357,232,5051,1238,560110,NA
"517","National","National",2012,34,1.04451,1.03315,2098,1194,NA,2128,425,296,6141,1238,594395,NA
"518","National","National",2012,35,1.0986,1.05238,1958,1305,NA,2335,443,277,6318,1238,600354,NA
"519","National","National",2012,36,1.22071,1.12713,1886,1317,NA,2294,481,318,6296,1242,558585,NA
"520","National","National",2012,37,1.24976,1.1866,2176,1408,NA,2870,513,415,7382,1252,622114,NA
"521","National","National",2012,38,1.22892,1.21415,2295,1530,NA,2972,511,348,7656,1268,630563,NA
"522","National","National",2012,39,1.29393,1.25198,2421,1546,NA,2867,575,398,7807,1248,623572,NA
"523","National","National",2012,40,1.23034,1.20559,2773,1814,NA,3691,702,415,9395,1932,779285,NA
"524","National","National",2012,41,1.3278,1.31929,2960,1957,NA,4007,745,489,10158,1940,769959,NA
"525","National","National",2012,42,1.33995,1.32737,3202,1902,NA,4233,760,488,10585,1968,797444,NA
"526","National","National",2012,43,1.37842,1.36688,3346,2012,NA,4268,771,516,10913,1958,798388,NA
"527","National","National",2012,44,1.50085,1.50535,3326,2032,NA,4422,797,484,11061,1929,734781,NA
"528","National","National",2012,45,1.65163,1.61273,3733,2330,NA,5145,925,541,12674,1974,785871,NA
"529","National","National",2012,46,1.76746,1.75208,4034,2569,NA,5526,897,597,13623,1966,777534,NA
"530","National","National",2012,47,2.30609,2.33365,4651,2824,NA,5387,1105,683,14650,1968,627772,NA
"531","National","National",2012,48,2.16324,2.2268,5102,3950,NA,7018,1498,953,18521,2006,831730,NA
"532","National","National",2012,49,2.83038,2.97657,6486,4672,NA,10857,1791,1071,24877,2006,835762,NA
"533","National","National",2012,50,3.43761,3.62552,7446,5692,NA,12945,2087,1262,29432,1977,811800,NA
"534","National","National",2012,51,4.30554,4.5532,8546,7437,NA,13971,2730,1648,34332,1908,754019,NA
"535","National","National",2012,52,6.06082,6.02598,9709,9295,NA,11391,3639,2554,36588,1905,607171,NA
"536","National","National",2013,1,4.64931,4.96368,8444,9679,NA,9108,4080,2792,34103,1982,687051,NA
"537","National","National",2013,2,4.32584,4.69072,8297,10877,NA,13424,4502,2796,39896,1995,850531,NA
"538","National","National",2013,3,4.51113,4.70473,8633,8977,NA,15992,3523,2316,39441,2008,838326,NA
"539","National","National",2013,4,4.2171,4.1646,7441,7021,NA,13439,2760,1765,32426,1978,778610,NA
"540","National","National",2013,5,3.78956,3.69533,6609,6421,NA,12653,2551,1574,29808,1963,806640,NA
"541","National","National",2013,6,3.29206,3.2363,5757,5236,NA,10816,1971,1207,24987,1931,772086,NA
"542","National","National",2013,7,3.0197,2.89421,5289,4698,NA,9395,1894,1045,22321,1926,771229,NA
"543","National","National",2013,8,2.71499,2.71742,5099,4357,NA,8415,1625,1023,20519,1940,755092,NA
"544","National","National",2013,9,2.4845,2.52297,4633,4030,NA,7981,1619,968,19231,1893,762238,NA
"545","National","National",2013,10,2.57808,2.55227,4791,3935,NA,7709,1536,858,18829,1884,737736,NA
"546","National","National",2013,11,2.39237,2.43225,4480,3606,NA,7065,1352,889,17392,1846,715059,NA
"547","National","National",2013,12,2.06778,2.10851,3957,3191,NA,6095,1270,741,15254,1825,723449,NA
"548","National","National",2013,13,1.90281,1.94725,3830,2924,NA,5204,1124,632,13714,1811,704276,NA
"549","National","National",2013,14,1.65902,1.74859,3516,2677,NA,4299,1106,675,12273,1769,701881,NA
"550","National","National",2013,15,1.43006,1.49713,3110,2219,NA,3929,957,603,10818,1742,722583,NA
"551","National","National",2013,16,1.27757,1.32313,2707,1757,NA,3509,724,491,9188,1732,694415,NA
"552","National","National",2013,17,1.19009,1.22647,2588,1630,NA,3364,582,425,8589,1711,700300,NA
"553","National","National",2013,18,1.09556,1.19614,2439,1470,NA,3142,565,370,7986,1675,667648,NA
"554","National","National",2013,19,1.08589,1.19049,2422,1474,NA,2877,570,361,7704,1630,647130,NA
"555","National","National",2013,20,1.07343,1.17426,2431,1345,NA,2583,565,393,7317,1582,623114,NA
