"","region_type","region","year","week","weighted_ili","unweighted_ili","age_0_4","age_25_49","age_25_64","age_5_24","age_50_64","age_65","ilitotal","num_of_providers","total_patients","week_start"
"2395","States","Louisiana",2015,31,NA,0.957739,NA,NA,NA,NA,NA,NA,349,55,36440,NA
"2396","States","Maine",2015,31,NA,0.635637,NA,NA,NA,NA,NA,NA,31,25,4877,NA
"2397","States","Maryland",2015,31,NA,1.19101,NA,NA,NA,NA,NA,NA,53,12,4450,NA
"2398","States","Massachusetts",2015,31,NA,0.575323,NA,NA,NA,NA,NA,NA,103,24,17903,NA
"2399","States","Michigan",2015,31,NA,0.240964,NA,NA,NA,NA,NA,NA,29,35,12035,NA
"2400","States","Minnesota",2015,31,NA,1.00865,NA,NA,NA,NA,NA,NA,42,11,4164,NA
"2401","States","Mississippi",2015,31,NA,1.13267,NA,NA,NA,NA,NA,NA,181,45,15980,NA
"2402","States","Missouri",2015,31,NA,0.249584,NA,NA,NA,NA,NA,NA,6,17,2404,NA
"2403","States","Montana",2015,31,NA,0.212766,NA,NA,NA,NA,NA,NA,4,5,1880,NA
"2404","States","Nebraska",2015,31,NA,1.01664,NA,NA,NA,NA,NA,NA,11,9,1082,NA
"2405","States","Nevada",2015,31,NA,0.134048,NA,NA,NA,NA,NA,NA,13,18,9698,NA
"2406","States","New Hampshire",2015,31,NA,0.0345543,NA,NA,NA,NA,NA,NA,1,17,2894,NA
"2407","States","New Jersey",2015,31,NA,1.50245,NA,NA,NA,NA,NA,NA,95,19,6323,NA
"2408","States","New Mexico",2015,31,NA,0.814359,NA,NA,NA,NA,NA,NA,49,14,6017,NA
"2409","States","New York",2015,31,NA,1.50362,NA,NA,NA,NA,NA,NA,81,60,5387,NA
"2410","States","North Carolina",2015,31,NA,0.591522,NA,NA,NA,NA,NA,NA,18,16,3043,NA
"2411","States","North Dakota",2015,31,NA,0,NA,NA,NA,NA,NA,NA,0,3,832,NA
"2412","States","Ohio",2015,31,NA,0.361847,NA,NA,NA,NA,NA,NA,25,25,6909,NA
"2413","States","Oklahoma",2015,31,NA,0,NA,NA,NA,NA,NA,NA,0,14,1459,NA
"2414","States","Oregon",2015,31,NA,0,NA,NA,NA,NA,NA,NA,0,5,1270,NA
"2415","States","Pennsylvania",2015,31,NA,0.92326,NA,NA,NA,NA,NA,NA,93,46,10073,NA
"2416","States","Rhode Island",2015,31,NA,0.0642123,NA,NA,NA,NA,NA,NA,3,20,4672,NA
"2417","States","South Carolina",2015,31,NA,0.237812,NA,NA,NA,NA,NA,NA,2,6,841,NA
"2418","States","South Dakota",2015,31,NA,0.525465,NA,NA,NA,NA,NA,NA,26,22,4948,NA
"2419","States","Tennessee",2015,31,NA,0.128123,NA,NA,NA,NA,NA,NA,10,56,7805,NA
"2420","States","Texas",2015,31,NA,1.12071,NA,NA,NA,NA,NA,NA,353,83,31498,NA
"2421","States","Utah",2015,31,NA,0.882541,NA,NA,NA,NA,NA,NA,152,42,17223,NA
"2422","States","Vermont",2015,31,NA,0.44603,NA,NA,NA,NA,NA,NA,5,5,1121,NA
"2423","States","Virginia",2015,31,NA,0.80996,NA,NA,NA,NA,NA,NA,594,106,73337,NA
"2424","States","Washington",2015,31,NA,0.156128,NA,NA,NA,NA,NA,NA,4,30,2562,NA
"2425","States","West Virginia",2015,31,NA,0.356224,NA,NA,NA,NA,NA,NA,36,27,10106,NA
"2426","States","Wisconsin",2015,31,NA,0.200642,NA,NA,NA,NA,NA,NA,5,23,2492,NA
"2427","States","Wyoming",2015,31,NA,0.190549,NA,NA,NA,NA,NA,NA,5,13,2624,NA
"2428","States","Puerto Rico",2015,31,NA,3.0642,NA,NA,NA,NA,NA,NA,126,7,4112,NA
"2429","States","Virgin Islands",2015,31,NA,0.314465,NA,NA,NA,NA,NA,NA,1,1,318,NA
"2430","States","New York City",2015,31,NA,1.16756,NA,NA,NA,NA,NA,NA,1148,82,98325,NA
"2431","States","Alabama",2015,32,NA,1.07184,NA,NA,NA,NA,NA,NA,47,12,4385,NA
"2432","States","Alaska",2015,32,NA,0.830737,NA,NA,NA,NA,NA,NA,8,5,963,NA
"2433","States","Arizona",2015,32,NA,0.60065,NA,NA,NA,NA,NA,NA,109,42,18147,NA
"2434","States","Arkansas",2015,32,NA,0.114811,NA,NA,NA,NA,NA,NA,1,5,871,NA
"2435","States","California",2015,32,NA,1.22321,NA,NA,NA,NA,NA,NA,351,103,28695,NA
"2436","States","Colorado",2015,32,NA,0.310752,NA,NA,NA,NA,NA,NA,10,6,3218,NA
"2437","States","Connecticut",2015,32,NA,0.149626,NA,NA,NA,NA,NA,NA,3,10,2005,NA
"2438","States","Delaware",2015,32,NA,0,NA,NA,NA,NA,NA,NA,0,7,1314,NA
"2439","States","District of Columbia",2015,32,0,0,NA,NA,NA,NA,NA,NA,0,0,0,NA
"2440","States","Florida",2015,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2441","States","Georgia",2015,32,NA,0.682938,NA,NA,NA,NA,NA,NA,183,26,26796,NA
"2442","States","Hawaii",2015,32,NA,0.573248,NA,NA,NA,NA,NA,NA,9,13,1570,NA
"2443","States","Idaho",2015,32,NA,0.262238,NA,NA,NA,NA,NA,NA,3,3,1144,NA
"2444","States","Illinois",2015,32,NA,0.987891,NA,NA,NA,NA,NA,NA,412,64,41705,NA
"2445","States","Indiana",2015,32,NA,0.599486,NA,NA,NA,NA,NA,NA,21,23,3503,NA
"2446","States","Iowa",2015,32,NA,0,NA,NA,NA,NA,NA,NA,0,3,527,NA
"2447","States","Kansas",2015,32,NA,0.104959,NA,NA,NA,NA,NA,NA,4,14,3811,NA
"2448","States","Kentucky",2015,32,NA,0,NA,NA,NA,NA,NA,NA,0,9,20006,NA
"2449","States","Louisiana",2015,32,NA,0.924169,NA,NA,NA,NA,NA,NA,341,56,36898,NA
"2450","States","Maine",2015,32,NA,0.575349,NA,NA,NA,NA,NA,NA,26,24,4519,NA
"2451","States","Maryland",2015,32,NA,2.60994,NA,NA,NA,NA,NA,NA,73,10,2797,NA
"2452","States","Massachusetts",2015,32,NA,0.582876,NA,NA,NA,NA,NA,NA,103,24,17671,NA
"2453","States","Michigan",2015,32,NA,0.284437,NA,NA,NA,NA,NA,NA,35,35,12305,NA
"2454","States","Minnesota",2015,32,NA,0.99734,NA,NA,NA,NA,NA,NA,45,12,4512,NA
"2455","States","Mississippi",2015,32,NA,1.31951,NA,NA,NA,NA,NA,NA,224,44,16976,NA
"2456","States","Missouri",2015,32,NA,0.0784314,NA,NA,NA,NA,NA,NA,2,16,2550,NA
"2457","States","Montana",2015,32,NA,0,NA,NA,NA,NA,NA,NA,0,5,1768,NA
"2458","States","Nebraska",2015,32,NA,0.44843,NA,NA,NA,NA,NA,NA,6,9,1338,NA
"2459","States","Nevada",2015,32,NA,0.28028,NA,NA,NA,NA,NA,NA,28,18,9990,NA
"2460","States","New Hampshire",2015,32,NA,0,NA,NA,NA,NA,NA,NA,0,17,3060,NA
"2461","States","New Jersey",2015,32,NA,1.19066,NA,NA,NA,NA,NA,NA,76,19,6383,NA
"2462","States","New Mexico",2015,32,NA,0.64302,NA,NA,NA,NA,NA,NA,31,12,4821,NA
"2463","States","New York",2015,32,NA,1.48782,NA,NA,NA,NA,NA,NA,80,58,5377,NA
"2464","States","North Carolina",2015,32,NA,1.06935,NA,NA,NA,NA,NA,NA,33,15,3086,NA
"2465","States","North Dakota",2015,32,NA,0,NA,NA,NA,NA,NA,NA,0,3,754,NA
"2466","States","Ohio",2015,32,NA,0.426157,NA,NA,NA,NA,NA,NA,29,22,6805,NA
"2467","States","Oklahoma",2015,32,NA,0.493827,NA,NA,NA,NA,NA,NA,10,14,2025,NA
"2468","States","Oregon",2015,32,NA,0,NA,NA,NA,NA,NA,NA,0,4,1285,NA
"2469","States","Pennsylvania",2015,32,NA,0.735294,NA,NA,NA,NA,NA,NA,65,41,8840,NA
"2470","States","Rhode Island",2015,32,NA,0.0572246,NA,NA,NA,NA,NA,NA,2,19,3495,NA
"2471","States","South Carolina",2015,32,NA,0.0706714,NA,NA,NA,NA,NA,NA,1,7,1415,NA
"2472","States","South Dakota",2015,32,NA,0.568855,NA,NA,NA,NA,NA,NA,24,20,4219,NA
"2473","States","Tennessee",2015,32,NA,0.193963,NA,NA,NA,NA,NA,NA,16,57,8249,NA
"2474","States","Texas",2015,32,NA,1.14597,NA,NA,NA,NA,NA,NA,355,80,30978,NA
"2475","States","Utah",2015,32,NA,0.846796,NA,NA,NA,NA,NA,NA,141,41,16651,NA
"2476","States","Vermont",2015,32,NA,0.57971,NA,NA,NA,NA,NA,NA,6,5,1035,NA
"2477","States","Virginia",2015,32,NA,0.814073,NA,NA,NA,NA,NA,NA,609,110,74809,NA
"2478","States","Washington",2015,32,NA,0.186706,NA,NA,NA,NA,NA,NA,5,30,2678,NA
"2479","States","West Virginia",2015,32,NA,0.273895,NA,NA,NA,NA,NA,NA,29,25,10588,NA
"2480","States","Wisconsin",2015,32,NA,0.223914,NA,NA,NA,NA,NA,NA,5,21,2233,NA
"2481","States","Wyoming",2015,32,NA,0.11583,NA,NA,NA,NA,NA,NA,3,12,2590,NA
"2482","States","Puerto Rico",2015,32,NA,2.42473,NA,NA,NA,NA,NA,NA,120,7,4949,NA
"2483","States","Virgin Islands",2015,32,NA,0.925926,NA,NA,NA,NA,NA,NA,3,1,324,NA
"2484","States","New York City",2015,32,NA,1.0448,NA,NA,NA,NA,NA,NA,1015,79,97148,NA
"2485","States","Alabama",2015,33,NA,1.23869,NA,NA,NA,NA,NA,NA,63,13,5086,NA
"2486","States","Alaska",2015,33,NA,0.536673,NA,NA,NA,NA,NA,NA,6,6,1118,NA
"2487","States","Arizona",2015,33,NA,0.919573,NA,NA,NA,NA,NA,NA,193,49,20988,NA
"2488","States","Arkansas",2015,33,NA,0.0792393,NA,NA,NA,NA,NA,NA,1,6,1262,NA
"2489","States","California",2015,33,NA,1.15595,NA,NA,NA,NA,NA,NA,350,98,30278,NA
"2490","States","Colorado",2015,33,NA,0.424757,NA,NA,NA,NA,NA,NA,14,5,3296,NA
"2491","States","Connecticut",2015,33,NA,0.0455581,NA,NA,NA,NA,NA,NA,1,8,2195,NA
"2492","States","Delaware",2015,33,NA,0,NA,NA,NA,NA,NA,NA,0,7,1584,NA
"2493","States","District of Columbia",2015,33,0,0,NA,NA,NA,NA,NA,NA,0,0,0,NA
"2494","States","Florida",2015,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2495","States","Georgia",2015,33,NA,0.800827,NA,NA,NA,NA,NA,NA,248,28,30968,NA
"2496","States","Hawaii",2015,33,NA,0.676133,NA,NA,NA,NA,NA,NA,10,13,1479,NA
"2497","States","Idaho",2015,33,NA,0.727651,NA,NA,NA,NA,NA,NA,7,2,962,NA
"2498","States","Illinois",2015,33,NA,0.901366,NA,NA,NA,NA,NA,NA,384,61,42602,NA
"2499","States","Indiana",2015,33,NA,0.660418,NA,NA,NA,NA,NA,NA,31,21,4694,NA
"2500","States","Iowa",2015,33,NA,0,NA,NA,NA,NA,NA,NA,0,4,2160,NA
"2501","States","Kansas",2015,33,NA,0.311284,NA,NA,NA,NA,NA,NA,12,14,3855,NA
"2502","States","Kentucky",2015,33,NA,0.0047776,NA,NA,NA,NA,NA,NA,1,9,20931,NA
"2503","States","Louisiana",2015,33,NA,0.954499,NA,NA,NA,NA,NA,NA,382,68,40021,NA
"2504","States","Maine",2015,33,NA,0.605807,NA,NA,NA,NA,NA,NA,29,24,4787,NA
"2505","States","Maryland",2015,33,NA,1.41663,NA,NA,NA,NA,NA,NA,61,12,4306,NA
"2506","States","Massachusetts",2015,33,NA,0.563607,NA,NA,NA,NA,NA,NA,98,22,17388,NA
"2507","States","Michigan",2015,33,NA,0.268924,NA,NA,NA,NA,NA,NA,34,35,12643,NA
"2508","States","Minnesota",2015,33,NA,0.831328,NA,NA,NA,NA,NA,NA,38,12,4571,NA
"2509","States","Mississippi",2015,33,NA,1.60092,NA,NA,NA,NA,NA,NA,293,44,18302,NA
"2510","States","Missouri",2015,33,NA,0.260501,NA,NA,NA,NA,NA,NA,8,16,3071,NA
"2511","States","Montana",2015,33,NA,0,NA,NA,NA,NA,NA,NA,0,4,1372,NA
"2512","States","Nebraska",2015,33,NA,0.783699,NA,NA,NA,NA,NA,NA,10,9,1276,NA
"2513","States","Nevada",2015,33,NA,0.762777,NA,NA,NA,NA,NA,NA,30,14,3933,NA
"2514","States","New Hampshire",2015,33,NA,0.0859845,NA,NA,NA,NA,NA,NA,2,15,2326,NA
"2515","States","New Jersey",2015,33,NA,1.17442,NA,NA,NA,NA,NA,NA,74,18,6301,NA
"2516","States","New Mexico",2015,33,NA,1.16097,NA,NA,NA,NA,NA,NA,74,15,6374,NA
"2517","States","New York",2015,33,NA,0.839793,NA,NA,NA,NA,NA,NA,52,57,6192,NA
"2518","States","North Carolina",2015,33,NA,0.503712,NA,NA,NA,NA,NA,NA,19,15,3772,NA
"2519","States","North Dakota",2015,33,NA,0,NA,NA,NA,NA,NA,NA,0,3,784,NA
"2520","States","Ohio",2015,33,NA,0.516327,NA,NA,NA,NA,NA,NA,37,23,7166,NA
"2521","States","Oklahoma",2015,33,NA,0.660905,NA,NA,NA,NA,NA,NA,13,15,1967,NA
"2522","States","Oregon",2015,33,NA,0,NA,NA,NA,NA,NA,NA,0,5,1535,NA
"2523","States","Pennsylvania",2015,33,NA,0.929204,NA,NA,NA,NA,NA,NA,84,42,9040,NA
"2524","States","Rhode Island",2015,33,NA,0,NA,NA,NA,NA,NA,NA,0,18,4188,NA
"2525","States","South Carolina",2015,33,NA,0.0439174,NA,NA,NA,NA,NA,NA,1,9,2277,NA
"2526","States","South Dakota",2015,33,NA,0.541176,NA,NA,NA,NA,NA,NA,23,18,4250,NA
"2527","States","Tennessee",2015,33,NA,0.208899,NA,NA,NA,NA,NA,NA,20,57,9574,NA
"2528","States","Texas",2015,33,NA,1.58142,NA,NA,NA,NA,NA,NA,542,83,34273,NA
"2529","States","Utah",2015,33,NA,0.552086,NA,NA,NA,NA,NA,NA,99,42,17932,NA
"2530","States","Vermont",2015,33,NA,0.694444,NA,NA,NA,NA,NA,NA,8,5,1152,NA
"2531","States","Virginia",2015,33,NA,0.800209,NA,NA,NA,NA,NA,NA,613,110,76605,NA
"2532","States","Washington",2015,33,NA,0.218818,NA,NA,NA,NA,NA,NA,7,30,3199,NA
"2533","States","West Virginia",2015,33,NA,0.351419,NA,NA,NA,NA,NA,NA,41,28,11667,NA
"2534","States","Wisconsin",2015,33,NA,0.208943,NA,NA,NA,NA,NA,NA,5,21,2393,NA
"2535","States","Wyoming",2015,33,NA,0.174581,NA,NA,NA,NA,NA,NA,5,13,2864,NA
"2536","States","Puerto Rico",2015,33,NA,2.14731,NA,NA,NA,NA,NA,NA,93,6,4331,NA
"2537","States","Virgin Islands",2015,33,NA,0.854701,NA,NA,NA,NA,NA,NA,3,1,351,NA
"2538","States","New York City",2015,33,NA,1.01007,NA,NA,NA,NA,NA,NA,982,79,97221,NA
"2539","States","Alabama",2015,34,NA,1.19769,NA,NA,NA,NA,NA,NA,85,14,7097,NA
"2540","States","Alaska",2015,34,NA,0.496278,NA,NA,NA,NA,NA,NA,2,3,403,NA
"2541","States","Arizona",2015,34,NA,0.904374,NA,NA,NA,NA,NA,NA,190,51,21009,NA
"2542","States","Arkansas",2015,34,NA,0.186451,NA,NA,NA,NA,NA,NA,3,6,1609,NA
"2543","States","California",2015,34,NA,1.30353,NA,NA,NA,NA,NA,NA,431,99,33064,NA
"2544","States","Colorado",2015,34,NA,0.630734,NA,NA,NA,NA,NA,NA,22,6,3488,NA
"2545","States","Connecticut",2015,34,NA,0,NA,NA,NA,NA,NA,NA,0,5,2463,NA
"2546","States","Delaware",2015,34,NA,0,NA,NA,NA,NA,NA,NA,0,7,1660,NA
"2547","States","District of Columbia",2015,34,0,0,NA,NA,NA,NA,NA,NA,0,0,0,NA
"2548","States","Florida",2015,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2549","States","Georgia",2015,34,NA,0.940312,NA,NA,NA,NA,NA,NA,302,28,32117,NA
"2550","States","Hawaii",2015,34,NA,1.14141,NA,NA,NA,NA,NA,NA,18,13,1577,NA
"2551","States","Idaho",2015,34,NA,0,NA,NA,NA,NA,NA,NA,0,2,973,NA
"2552","States","Illinois",2015,34,NA,1.0581,NA,NA,NA,NA,NA,NA,450,61,42529,NA
"2553","States","Indiana",2015,34,NA,0.874126,NA,NA,NA,NA,NA,NA,35,20,4004,NA
"2554","States","Iowa",2015,34,NA,0,NA,NA,NA,NA,NA,NA,0,3,1198,NA
"2555","States","Kansas",2015,34,NA,0.313934,NA,NA,NA,NA,NA,NA,13,14,4141,NA
"2556","States","Kentucky",2015,34,NA,0.0190087,NA,NA,NA,NA,NA,NA,4,10,21043,NA
"2557","States","Louisiana",2015,34,NA,1.40946,NA,NA,NA,NA,NA,NA,628,69,44556,NA
"2558","States","Maine",2015,34,NA,0.58126,NA,NA,NA,NA,NA,NA,25,19,4301,NA
"2559","States","Maryland",2015,34,NA,0.980597,NA,NA,NA,NA,NA,NA,47,13,4793,NA
"2560","States","Massachusetts",2015,34,NA,0.666414,NA,NA,NA,NA,NA,NA,123,23,18457,NA
"2561","States","Michigan",2015,34,NA,0.143258,NA,NA,NA,NA,NA,NA,23,51,16055,NA
"2562","States","Minnesota",2015,34,NA,1.17915,NA,NA,NA,NA,NA,NA,57,11,4834,NA
"2563","States","Mississippi",2015,34,NA,1.57368,NA,NA,NA,NA,NA,NA,286,43,18174,NA
"2564","States","Missouri",2015,34,NA,0.148846,NA,NA,NA,NA,NA,NA,6,17,4031,NA
"2565","States","Montana",2015,34,NA,0,NA,NA,NA,NA,NA,NA,0,5,2019,NA
"2566","States","Nebraska",2015,34,NA,0.609756,NA,NA,NA,NA,NA,NA,10,10,1640,NA
"2567","States","Nevada",2015,34,NA,0.739504,NA,NA,NA,NA,NA,NA,31,14,4192,NA
"2568","States","New Hampshire",2015,34,NA,0,NA,NA,NA,NA,NA,NA,0,16,2799,NA
"2569","States","New Jersey",2015,34,NA,0.555374,NA,NA,NA,NA,NA,NA,17,9,3061,NA
"2570","States","New Mexico",2015,34,NA,0.999147,NA,NA,NA,NA,NA,NA,82,17,8207,NA
"2571","States","New York",2015,34,NA,1.27684,NA,NA,NA,NA,NA,NA,88,56,6892,NA
"2572","States","North Carolina",2015,34,NA,0.969753,NA,NA,NA,NA,NA,NA,42,16,4331,NA
"2573","States","North Dakota",2015,34,NA,0,NA,NA,NA,NA,NA,NA,0,3,820,NA
"2574","States","Ohio",2015,34,NA,0.442478,NA,NA,NA,NA,NA,NA,33,23,7458,NA
"2575","States","Oklahoma",2015,34,NA,0.420168,NA,NA,NA,NA,NA,NA,9,15,2142,NA
"2576","States","Oregon",2015,34,NA,0,NA,NA,NA,NA,NA,NA,0,5,1325,NA
"2577","States","Pennsylvania",2015,34,NA,0.763889,NA,NA,NA,NA,NA,NA,88,43,11520,NA
"2578","States","Rhode Island",2015,34,NA,0.0392234,NA,NA,NA,NA,NA,NA,2,20,5099,NA
"2579","States","South Carolina",2015,34,NA,0.121704,NA,NA,NA,NA,NA,NA,3,8,2465,NA
"2580","States","South Dakota",2015,34,NA,0.892374,NA,NA,NA,NA,NA,NA,33,18,3698,NA
"2581","States","Tennessee",2015,34,NA,0.292015,NA,NA,NA,NA,NA,NA,29,51,9931,NA
"2582","States","Texas",2015,34,NA,1.1363,NA,NA,NA,NA,NA,NA,402,83,35378,NA
"2583","States","Utah",2015,34,NA,0.773633,NA,NA,NA,NA,NA,NA,146,43,18872,NA
"2584","States","Vermont",2015,34,NA,0.776197,NA,NA,NA,NA,NA,NA,6,4,773,NA
"2585","States","Virginia",2015,34,NA,0.865735,NA,NA,NA,NA,NA,NA,682,115,78777,NA
"2586","States","Washington",2015,34,NA,0.193673,NA,NA,NA,NA,NA,NA,6,30,3098,NA
"2587","States","West Virginia",2015,34,NA,0.518533,NA,NA,NA,NA,NA,NA,54,26,10414,NA
"2588","States","Wisconsin",2015,34,NA,0.298507,NA,NA,NA,NA,NA,NA,8,21,2680,NA
"2589","States","Wyoming",2015,34,NA,0.114025,NA,NA,NA,NA,NA,NA,3,12,2631,NA
"2590","States","Puerto Rico",2015,34,NA,2.52188,NA,NA,NA,NA,NA,NA,121,7,4798,NA
"2591","States","Virgin Islands",2015,34,NA,0.613497,NA,NA,NA,NA,NA,NA,2,1,326,NA
"2592","States","New York City",2015,34,NA,0.946831,NA,NA,NA,NA,NA,NA,918,79,96955,NA
"2593","States","Alabama",2015,35,NA,1.05548,NA,NA,NA,NA,NA,NA,74,14,7011,NA
"2594","States","Alaska",2015,35,NA,1.17096,NA,NA,NA,NA,NA,NA,10,5,854,NA
"2595","States","Arizona",2015,35,NA,0.838819,NA,NA,NA,NA,NA,NA,158,43,18836,NA
"2596","States","Arkansas",2015,35,NA,0.243309,NA,NA,NA,NA,NA,NA,4,6,1644,NA
"2597","States","California",2015,35,NA,1.26281,NA,NA,NA,NA,NA,NA,419,97,33180,NA
"2598","States","Colorado",2015,35,NA,0.428004,NA,NA,NA,NA,NA,NA,14,6,3271,NA
"2599","States","Connecticut",2015,35,NA,0.0654664,NA,NA,NA,NA,NA,NA,2,6,3055,NA
"2600","States","Delaware",2015,35,NA,0,NA,NA,NA,NA,NA,NA,0,7,1656,NA
"2601","States","District of Columbia",2015,35,0,0,NA,NA,NA,NA,NA,NA,0,0,0,NA
"2602","States","Florida",2015,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2603","States","Georgia",2015,35,NA,1.09347,NA,NA,NA,NA,NA,NA,321,27,29356,NA
"2604","States","Hawaii",2015,35,NA,1.13208,NA,NA,NA,NA,NA,NA,12,11,1060,NA
"2605","States","Idaho",2015,35,NA,0.610998,NA,NA,NA,NA,NA,NA,6,3,982,NA
"2606","States","Illinois",2015,35,NA,1.01978,NA,NA,NA,NA,NA,NA,428,61,41970,NA
"2607","States","Indiana",2015,35,NA,0.598679,NA,NA,NA,NA,NA,NA,29,21,4844,NA
"2608","States","Iowa",2015,35,NA,0.154799,NA,NA,NA,NA,NA,NA,2,3,1292,NA
"2609","States","Kansas",2015,35,NA,0.272232,NA,NA,NA,NA,NA,NA,12,14,4408,NA
"2610","States","Kentucky",2015,35,NA,0.00493097,NA,NA,NA,NA,NA,NA,1,9,20280,NA
"2611","States","Louisiana",2015,35,NA,1.48782,NA,NA,NA,NA,NA,NA,673,74,45234,NA
"2612","States","Maine",2015,35,NA,0.892676,NA,NA,NA,NA,NA,NA,44,25,4929,NA
"2613","States","Maryland",2015,35,NA,1.30884,NA,NA,NA,NA,NA,NA,57,11,4355,NA
"2614","States","Massachusetts",2015,35,NA,0.528587,NA,NA,NA,NA,NA,NA,98,23,18540,NA
"2615","States","Michigan",2015,35,NA,0.223573,NA,NA,NA,NA,NA,NA,32,49,14313,NA
"2616","States","Minnesota",2015,35,NA,0.72381,NA,NA,NA,NA,NA,NA,38,11,5250,NA
"2617","States","Mississippi",2015,35,NA,2.53905,NA,NA,NA,NA,NA,NA,369,43,14533,NA
"2618","States","Missouri",2015,35,NA,0.0474834,NA,NA,NA,NA,NA,NA,2,17,4212,NA
"2619","States","Montana",2015,35,NA,0,NA,NA,NA,NA,NA,NA,0,5,2245,NA
"2620","States","Nebraska",2015,35,NA,0.507614,NA,NA,NA,NA,NA,NA,8,10,1576,NA
"2621","States","Nevada",2015,35,NA,0.795756,NA,NA,NA,NA,NA,NA,33,14,4147,NA
"2622","States","New Hampshire",2015,35,NA,0.0729395,NA,NA,NA,NA,NA,NA,2,16,2742,NA
"2623","States","New Jersey",2015,35,NA,0.867137,NA,NA,NA,NA,NA,NA,59,18,6804,NA
"2624","States","New Mexico",2015,35,NA,0.835073,NA,NA,NA,NA,NA,NA,8,2,958,NA
"2625","States","New York",2015,35,NA,0.708316,NA,NA,NA,NA,NA,NA,50,55,7059,NA
"2626","States","North Carolina",2015,35,NA,0.651011,NA,NA,NA,NA,NA,NA,28,16,4301,NA
"2627","States","North Dakota",2015,35,NA,0,NA,NA,NA,NA,NA,NA,0,3,814,NA
"2628","States","Ohio",2015,35,NA,0.414823,NA,NA,NA,NA,NA,NA,30,24,7232,NA
"2629","States","Oklahoma",2015,35,NA,0.671488,NA,NA,NA,NA,NA,NA,13,15,1936,NA
"2630","States","Oregon",2015,35,NA,0.292398,NA,NA,NA,NA,NA,NA,7,9,2394,NA
"2631","States","Pennsylvania",2015,35,NA,1.09982,NA,NA,NA,NA,NA,NA,119,43,10820,NA
"2632","States","Rhode Island",2015,35,NA,0.0196618,NA,NA,NA,NA,NA,NA,1,19,5086,NA
"2633","States","South Carolina",2015,35,NA,0.0776699,NA,NA,NA,NA,NA,NA,2,9,2575,NA
"2634","States","South Dakota",2015,35,NA,0.601464,NA,NA,NA,NA,NA,NA,23,18,3824,NA
"2635","States","Tennessee",2015,35,NA,0.439711,NA,NA,NA,NA,NA,NA,45,55,10234,NA
"2636","States","Texas",2015,35,NA,1.52525,NA,NA,NA,NA,NA,NA,531,84,34814,NA
"2637","States","Utah",2015,35,NA,0.905648,NA,NA,NA,NA,NA,NA,165,42,18219,NA
"2638","States","Vermont",2015,35,NA,0.398406,NA,NA,NA,NA,NA,NA,3,4,753,NA
"2639","States","Virginia",2015,35,NA,1.05626,NA,NA,NA,NA,NA,NA,791,109,74887,NA
"2640","States","Washington",2015,35,NA,0.347705,NA,NA,NA,NA,NA,NA,10,29,2876,NA
"2641","States","West Virginia",2015,35,NA,0.677201,NA,NA,NA,NA,NA,NA,69,25,10189,NA
"2642","States","Wisconsin",2015,35,NA,0.522755,NA,NA,NA,NA,NA,NA,17,22,3252,NA
"2643","States","Wyoming",2015,35,NA,0.104858,NA,NA,NA,NA,NA,NA,3,13,2861,NA
"2644","States","Puerto Rico",2015,35,NA,4.16128,NA,NA,NA,NA,NA,NA,161,6,3869,NA
"2645","States","Virgin Islands",2015,35,NA,0.600601,NA,NA,NA,NA,NA,NA,2,1,333,NA
"2646","States","New York City",2015,35,NA,0.941907,NA,NA,NA,NA,NA,NA,925,79,98205,NA
"2647","States","Alabama",2015,36,NA,0.871632,NA,NA,NA,NA,NA,NA,66,16,7572,NA
"2648","States","Alaska",2015,36,NA,1.97183,NA,NA,NA,NA,NA,NA,21,6,1065,NA
"2649","States","Arizona",2015,36,NA,0.819975,NA,NA,NA,NA,NA,NA,133,43,16220,NA
"2650","States","Arkansas",2015,36,NA,0.346741,NA,NA,NA,NA,NA,NA,5,6,1442,NA
"2651","States","California",2015,36,NA,0.909243,NA,NA,NA,NA,NA,NA,218,95,23976,NA
"2652","States","Colorado",2015,36,NA,0.36523,NA,NA,NA,NA,NA,NA,10,5,2738,NA
"2653","States","Connecticut",2015,36,NA,0.13741,NA,NA,NA,NA,NA,NA,4,6,2911,NA
"2654","States","Delaware",2015,36,NA,0,NA,NA,NA,NA,NA,NA,0,7,1247,NA
"2655","States","District of Columbia",2015,36,0,0,NA,NA,NA,NA,NA,NA,0,0,0,NA
"2656","States","Florida",2015,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2657","States","Georgia",2015,36,NA,1.27579,NA,NA,NA,NA,NA,NA,371,27,29080,NA
"2658","States","Hawaii",2015,36,NA,2.0979,NA,NA,NA,NA,NA,NA,36,14,1716,NA
"2659","States","Idaho",2015,36,NA,0.591716,NA,NA,NA,NA,NA,NA,6,2,1014,NA
"2660","States","Illinois",2015,36,NA,1.22324,NA,NA,NA,NA,NA,NA,500,60,40875,NA
"2661","States","Indiana",2015,36,NA,0.86145,NA,NA,NA,NA,NA,NA,36,21,4179,NA
